"","month","MarketR","MarketR_e","rfmonth","ret","ret_e","marketret3","marketret6","marketret12","Q"
"271",Jul 2013,0.02757,0.071334,0.002466,0.025104,0.068868,0.119937117456642,0.0913976021645773,0.0781835170581591,2013 Q3
"272",Aug 2013,0.052886,0.087464,0.002466,0.05042,0.084998,0.0682063678420985,0.0358513381821974,0.139180501785439,2013 Q3
"273",Sep 2013,0.041999,0.057423,0.002466,0.039533,0.054957,0.0590835282821514,-0.00482055039480223,0.0998894522278082,2013 Q3
"274",Oct 2013,-0.019582,-0.023135,0.002466,-0.022048,-0.025601,-0.0261045033288961,-0.0642265037897243,0.14048731898135,2013 Q4
"275",Nov 2013,0.043956,0.087683,0.002466,0.04149,0.085217,-0.030550552683672,-0.0508637754082359,0.190378820421831,2013 Q4
"276",Dec 2013,-0.041232,-0.0325,0.002466,-0.043698,-0.034966,-0.0603303049782739,-0.0784892062481628,0.248519219284662,2013 Q4
"277",Jan 2014,-0.024024,0.022638,0.002466,-0.02649,0.020172,-0.0386507167763792,-0.0131745137613211,0.50587908871484,2014 Q1
"278",Feb 2014,0.012131,0.042109,0.002466,0.009665,0.039643,-0.0205623473224418,0.0978315645036485,0.563740281364207,2014 Q1
"279",Mar 2014,-0.019285,-0.025239,0.002466,-0.021751,-0.027705,-0.0187010229322496,0.103737447151479,0.615784311766595,2014 Q1
"280",Apr 2014,-0.005801,-0.012449,0.002466,-0.008267,-0.014915,0.0265934796520653,0.216344199410427,0.90655303049627,2014 Q2
"281",May 2014,0.01404,0.031335,0.002466,0.011574,0.028869,0.120125589177953,0.25103098663094,1.26840300585054,2014 Q2
"282",Jun 2014,0.025643,0.050456,0.002466,0.023177,0.04799,0.123976203964731,0.350462075500612,1.42788360199277,2014 Q2
"283",Jul 2014,0.08413,0.079439,0.002466,0.081664,0.076973,0.183318868916203,0.518358268797306,1.18080771068898,2014 Q3
"284",Aug 2014,0.017503,0.064888,0.002466,0.015037,0.062422,0.115307928754373,0.417444521364733,0.705479278644778,2014 Q3
"285",Sep 2014,0.079439,0.145186,0.002466,0.076973,0.14272,0.199377339772704,0.456428942215232,0.434914091329534,2014 Q3
"286",Oct 2014,0.022208,0.021251,0.002466,0.019742,0.018785,0.280270957465942,0.558159400646573,0.257323278267204,2014 Q4
"287",Nov 2014,0.093638,0.066668,0.0024051,0.0912329,0.0642629,0.268396760434843,0.801008263400461,0.405818511098861,2014 Q4
"288",Dec 2014,0.151617,-0.030531,0.002263,0.149354,-0.032794,0.211890361744763,0.78584208859914,0.335407552985099,2014 Q4
"289",Jan 2015,0.012618,0.080682,0.002263,0.010355,0.078419,0.214411841544266,0.427916437500133,0.204602770282766,2015 Q1
"290",Feb 2015,0.04506,0.082388,0.002263,0.042797,0.080125,0.416275712816255,0.19770647433759,-0.111527042174697,2015 Q1
"291",Mar 2015,0.153807,0.236307,0.00206,0.151747,0.234247,0.469903520846967,-0.0181036219431842,-0.168588485236149,2015 Q1
"292",Apr 2015,0.17986,0.193956,0.00206,0.1778,0.191896,0.173835151491215,-0.195131534989575,-0.177244814553284,2015 Q2
"293",May 2015,0.084202,0.326876,0.0019218064516129,0.0822801935483871,0.324954193548387,-0.15521852745179,-0.22217978361759,-0.318854939600784,2015 Q2
"294",Jun 2015,-0.077816,-0.084018,0.0018356,-0.0796516,-0.0858536,-0.332264096335897,-0.254443169440265,-0.374917413776318,2015 Q2
"295",Jul 2015,-0.149658,-0.162964,0.001652,-0.15131,-0.164616,-0.313468086724627,-0.15759782574237,-0.303141988803979,2015 Q3
"296",Aug 2015,-0.141968,-0.144868,0.00161232258064516,-0.143580322580645,-0.146480322580645,-0.0779451543228014,-0.256999494402904,-0.165967823224954,2015 Q3
"297",Sep 2015,-0.052589,-0.03714,0.001447,-0.054036,-0.038587,0.117678035970997,-0.151389227649961,0.016432252228336,2015 Q3
"298",Oct 2015,0.139752,0.228882,0.00139383870967742,0.138358161290323,0.227488161290323,0.227250109489001,0.0237590924277351,0.0525507829068879,2015 Q4
"299",Nov 2015,0.038851,0.125357,0.001241,0.03761,0.124116,-0.192942225150203,-0.120620610030595,-0.0503131930909947,2015 Q4
"300",Dec 2015,0.039778,0.072962,0.001241,0.038537,0.071721,-0.240251587522857,-0.157098447240336,-0.0465328474613863,2015 Q4
"301",Jan 2016,-0.249394,-0.288149,0.001241,-0.250635,-0.28939,-0.165975942376324,-0.169640003770119,-0.128550152702023,2016 Q1
"302",Feb 2016,-0.021766,-0.020677,0.001241,-0.023007,-0.021918,0.090086515004417,0.123736258948222,0.177316610987989,2016 Q1
"303",Mar 2016,0.140934,0.194471,0.001241,0.139693,0.19323,0.110086896785624,0.197272461632401,0.236621706352323,2016 Q1
"304",Apr 2016,-0.019968,0.000143,0.001241,-0.021209,-0.001098,-0.00363516524936136,0.0277435808576512,0.0760677408082446,2016 Q2
"305",May 2016,-0.003879,-0.009437,0.001241,-0.00512,-0.010678,0.0304566693032633,0.0802936992454681,0.0718205317408156,2016 Q2
"306",Jun 2016,0.024443,0.068074,0.001241,0.023202,0.066833,0.077908126546977,0.131400330483014,0.0555453870853504,2016 Q2
"307",Jul 2016,0.01344,-0.000337,0.001241,0.012199,-0.001578,0.0313893944632719,0.0505555537659921,0.074017792021285,2016 Q3
"308",Aug 2016,0.041826,0.057596,0.001241,0.040585,0.056355,0.0480799209557599,0.046548707013683,0.0907928987183844,2016 Q3
"309",Sep 2016,-0.019616,-0.003396,0.001241,-0.020857,-0.004637,0.0491864215299906,0.0314389319290582,0.0754196805308971,2016 Q3
"310",Oct 2016,0.029781,0.047199,0.001241,0.02854,0.045958,0.0184028966722602,0.0464802434615952,0.105833644779706,2016 Q4
"311",Nov 2016,0.042922,0.039448,0.001241,0.041681,0.038207,-0.00162618887058819,-0.00834087359886493,0.0887292240431174,2016 Q4
"312",Dec 2016,-0.048279,-0.045215,0.001241,-0.04952,-0.046456,-0.0170297263134362,-0.0674672496014502,0.0159235455676525,2016 Q4
"313",Jan 2017,0.009602,-0.024032,0.001241,0.008361,-0.025273,0.027402320181334,0.0218186134221836,0.0691797671091108,2017 Q1
"314",Feb 2017,0.026891,0.057966,0.001241,0.02565,0.056725,-0.00669455475044434,0.0416468402938668,0.101104628504087,2017 Q1
"315",Mar 2017,-0.005422,-0.01479,0.001241,-0.006663,-0.016031,-0.051053157319244,0.0421076012771415,0.0105617004549821,2017 Q1
"316",Apr 2017,-0.023783,-0.057811,0.001241,-0.025024,-0.059052,-0.00551419566195277,0.0559858327659104,0.00101328252638355,2017 Q2
"317",May 2017,-0.018796,-0.075439,0.001241,-0.020037,-0.07668,0.0485102765356153,0.097217144292304,-0.00870949494955897,2017 Q2
"318",Jun 2017,0.04212,0.03822,0.001241,0.040879,0.036979,0.097988419887816,0.089249519995803,0.0120222210074747,2017 Q2
"319",Jul 2017,0.029051,-0.008263,0.001241,0.02781,-0.009504,0.0616306910256235,0.045855191890944,-0.107180732713465,2017 Q3
"320",Aug 2017,0.027342,0.048424,0.001241,0.026101,0.047183,0.0461169853657482,0.0563776772939473,-0.122342845938467,2017 Q3
"321",Sep 2017,0.007729,0.017957,0.001241,0.006488,0.016716,-0.00826362088725829,-0.0303554824835666,-0.195557585712264,2017 Q3
"322",Oct 2017,0.014066,-0.01339,0.001241,0.012825,-0.014631,-0.0150233352158826,-0.0520856243836649,-0.180854991048343,2017 Q4
"323",Nov 2017,-0.025873,-0.066652,0.001241,-0.027114,-0.067893,0.00960978906744581,-0.0965457516936175,-0.264330097763463,2017 Q4
"324",Dec 2017,0.000886,-0.017321,0.001241,-0.000355,-0.018562,-0.0221615828517524,-0.0710245197604706,-0.238368524864425,2017 Q4
"325",Jan 2018,0.039331,-0.027878,0.001241,0.03809,-0.029119,-0.0374290759527259,-0.145613671744727,-0.272102432066784,2018 Q1
"326",Feb 2018,-0.056415,-0.051393,0.001241,-0.057656,-0.052634,-0.104793685940859,-0.168390423455354,-0.277176645879667,2018 Q1
"327",Mar 2018,-0.014682,0.055855,0.001241,-0.015923,0.054614,-0.0496964289190069,-0.168839492433337,-0.111743715316509,2018 Q1
"328",Apr 2018,-0.033125,-0.039961,0.001241,-0.034366,-0.041202,-0.111813346676333,-0.134375703414942,-0.0388607280877931,2018 Q2
"329",May 2018,0.001419,-0.007118,0.001241,0.000178,-0.008359,-0.070312292931562,-0.183399871630815,-0.0140181030633615,2018 Q2
"330",Jun 2018,-0.078836,-0.107208,0.001241,-0.080077,-0.108449,-0.124689648355737,-0.178134947382654,-0.0756908064718266,2018 Q2
"331",Jul 2018,0.011864,-0.001924,0.001241,0.010623,-0.003165,-0.0248292458583336,-0.145501370233757,0.0394721514165217,2018 Q3
"332",Aug 2018,-0.05692,-0.083198,0.001241,-0.058161,-0.084439,-0.120873824873183,-0.128150659541497,0.0246586613677362,2018 Q3
"333",Sep 2018,0.02581,-0.006867,0.001241,0.024569,-0.008108,-0.0602710061572905,0.0695859764087767,0.0767206706879138,2018 Q3
"334",Oct 2018,-0.087415,-0.09314,0.001241,-0.088656,-0.094381,-0.123178843941651,0.110547900386891,0.056512757488463,2018 Q4
"335",Nov 2018,0.007817,0.0541,0.001241,0.006576,0.052859,-0.00773204209108225,0.207205406694814,0.17359024614952,2018 Q4
"336",Dec 2018,-0.042589,-0.041,0.001241,-0.04383,-0.042241,0.137877723149379,0.125130082260815,0.146068579486279,2018 Q4
"337",Jan 2019,0.032232,-0.021831,0.001241,0.030991,-0.023072,0.265954498274954,0.215855277097092,0.28057518362166,2019 Q1
"338",Feb 2019,0.155155,0.224835,0.001241,0.153914,0.223594,0.21583054706293,0.174870083556951,0.224785348400582,2019 Q1
"339",Mar 2019,0.064823,0.105525,0.001241,0.063582,0.104284,-0.0116166212767905,0.00614169768868122,0.0472598790550787,2019 Q1
"340",Apr 2019,-0.008518,-0.038638,0.001241,-0.009759,-0.039879,-0.0402388899044924,-0.0490697714159064,-0.0728995162639274,2019 Q2
"341",May 2019,-0.060281,-0.04886,0.001241,-0.061522,-0.050101,-0.0342460075205618,-0.0289483357816473,-0.0202942439421488,2019 Q2
"342",Jun 2019,0.034103,0.005273,0.001241,0.032862,0.004032,0.0179431750323864,0.0176619255996169,0.0464023279592178,2019 Q2
"343",Jul 2019,-0.002351,-0.017165,0.001241,-0.003592,-0.018406,-0.00900984707280839,0.051587013631464,0.0882063008420961,2019 Q3
"344",Aug 2019,-0.009694,-0.010896,0.001241,-0.010935,-0.012137,0.00559611222466772,0.0411126814137148,0.235408199070612,2019 Q3
"345",Sep 2019,0.006822,0.016178,0.001241,0.005581,0.014937,-0.000340750475100959,0.0405207863450421,0.282026216194026,2019 Q3
"346",Oct 2019,0.012298,-0.004323,0.001241,0.011057,-0.005564,0.0609524103506278,-0.0244816896413402,0.200948761030067,2019 Q4
"347",Nov 2019,-0.015519,-0.020542,0.001241,-0.01676,-0.021783,0.0351678136440363,0.00906502034862089,0.199040100582519,2019 Q4
"348",Dec 2019,0.068325,0.083749,0.001241,0.067084,0.082508,0.0407248770763564,0.0279071466552421,0.270014068064649,2019 Q4
"349",Jan 2020,-0.012218,0.003488,0.001241,-0.013459,0.002247,-0.0804573251417243,0.0342134612073235,0.219727558713607,2020 Q1
"350",Feb 2020,-0.010253,-0.000104,0.001241,-0.011494,-0.001345,-0.0252517093758466,0.185000767170198,0.233526243065215,2020 Q1
"351",Mar 2020,-0.055627,-0.036235,0.001241,-0.056868,-0.037476,-0.0124175464031989,0.230157531576735,0.250964583132199,2020 Q1
"352",Apr 2020,0.046845,0.021044,0.001241,0.045604,0.019803,0.124525505942013,0.229517994216526,0.293335998889776,2020 Q2
"353",May 2020,0.002729,0.02198,0.001241,0.001488,0.020739,0.214973718443476,0.186818485633028,0.253301670024952,2020 Q2
"354",Jun 2020,0.074832,0.06913,0.001241,0.073591,0.067889,0.244748209299892,0.233633397132059,0.312385061916171,2020 Q2
"355",Jul 2020,0.130767,0.135538,0.001241,0.129526,0.134297,0.0926461461854475,0.17784548985571,0.226157385833902,2020 Q3
"356",Aug 2020,0.027227,0.038063,0.001241,0.025986,0.036822,-0.0237601885230523,0.0395344814147813,0.0371857940945408,2020 Q3
"357",Sep 2020,-0.056115,-0.069785,0.001241,-0.057356,-0.071026,-0.00963345922445447,0.0154230458160496,0.0505968424034824,2020 Q3
"358",Oct 2020,0.010709,0.00564,0.001241,0.009468,0.004399,0.0773951332051075,0.0502056173995737,0.116961666093877,2020 Q4
"359",Nov 2020,0.042035,0.029737,0.001241,0.040794,0.028496,0.06467892377617,0.0544992761356273,0.102706789001896,2020 Q4
"360",Dec 2020,0.026518,-0.034846,0.001241,0.025277,-0.036087,0.0252414870464368,0.0620469478414867,0.0782082956202184,2020 Q4
"361",Jan 2021,-0.001179,-0.06653,0.001241,-0.00242,-0.067771,-0.025416184686231,0.0396380353762287,0.0700389743578307,2021 Q1
"362",Feb 2021,0.003571,0.032273,0.001241,0.00233,0.031032,-0.00975354023186825,-0.0025252786363501,-0.0219218345185439,2021 Q1
"363",Mar 2021,-0.024019,0.021746,0.001241,-0.02526,0.020505,0.0356778155344695,0.0342739931062315,0.00238420187183341,2021 Q1
"364",Apr 2021,0.014812,0.002728,0.001241,0.013571,0.001487,0.0665932743914202,0.0627613124961288,-0.0431464468063473,2021 Q2
"365",May 2021,0.049441,0.061486,0.001241,0.0482,0.060245,0.00730866049758405,0.045011178740189,-0.130869309619291,2021 Q2
"366",Jun 2021,0.00501,0.02957,0.001241,0.003769,0.028329,-0.00147855282271458,0.01467758237341,-0.129202899816273,2021 Q2
"367",Jul 2021,-0.041398,-0.00435,0.001241,-0.042639,-0.005591,-0.00381212445109225,0.0287505211404093,-0.0566383754980893,2021 Q3
"368",Aug 2021,0.04032,0.071206,0.001241,0.039079,0.069965,0.0372640180815256,-0.0192823648951546,-0.0453712712742572,2021 Q3
"369",Sep 2021,0.00267,-0.015292,0.001241,0.001429,-0.016533,0.0161253795856968,-0.0308576917513477,-0.101250967035812,2021 Q3
"370",Oct 2021,-0.002019,-0.019532,0.001241,-0.00326,-0.020773,0.0325796088028341,-0.099395912444097,-0.162663746175995,2021 Q4
"371",Nov 2021,0.019195,0.101947,0.001241,0.017954,0.100706,-0.0544531646221471,-0.167429908266794,-0.19628384548712,2021 Q4
"372",Dec 2021,0.018847,0.034788,0.001241,0.017606,0.033547,-0.0461274130477386,-0.140870295840844,-0.139900008585163,2021 Q4
"373",Jan 2022,-0.085833,-0.090214,0.001241,-0.087074,-0.091455,-0.127468922123108,-0.0826114785739669,-0.170622534235067,2022 Q1
"374",Feb 2022,0.028134,0.050081,0.001241,0.026893,0.04884,-0.118799954983536,-0.0262550404171371,-0.031939184550847,2022 Q1
"375",Mar 2022,-0.067697,-0.046584,0.001241,-0.068938,-0.047825,-0.0987582671003708,-0.0718431010043907,-0.055085285986211,2022 Q1
"376",Apr 2022,-0.076789,-0.149569,0.001241,-0.07803,-0.15081,0.0517342646933077,-0.0688477709344465,0.00868751862515493,2022 Q2
"377",May 2022,0.051419,0.105254,0.001241,0.050178,0.104013,0.105079498992068,-0.0328214986294961,0.0920046793931006,2022 Q2
"378",Jun 2022,0.087341,0.073196,0.001241,0.0861,0.071955,0.030148313252788,0.00238518546298683,0.00298133216123597,2022 Q2
"379",Jul 2022,-0.030128,0.02938,0.001241,-0.031369,0.028139,-0.114431712580502,-0.0944551760084575,-0.0627667704743516,2022 Q3
"380",Aug 2022,-0.019634,-0.028249,0.001241,-0.020875,-0.02949,-0.1247401114669,-0.00557797491957102,0.00287003448194234,2022 Q3
"381",Sep 2022,-0.064646,-0.088259,0.00130713333333333,-0.0659531333333333,-0.0895661333333333,-0.0269713254996967,0.0185373590368823,-0.0346149155503301,2022 Q3
"382",Oct 2022,-0.041234,0.029768,0.001365,-0.042599,0.028403,0.0229892547690507,0.0832023928186645,0.0272960385174779,2022 Q4
"383",Nov 2022,0.089526,0.085544,0.001365,0.088161,0.084179,0.136119907390336,0.128324686999443,0.0436136201809616,2022 Q4
"384",Dec 2022,-0.016763,-0.038664,0.001365,-0.018128,-0.040029,0.0466898225887284,0.000570740560746685,-0.0416575491948855,2022 Q4
"385",Jan 2023,0.064371,0.077033,0.001365,0.063006,0.075668,0.0585332127142948,0.0355404939459221,-0.0447858567659821,2023 Q1
"386",Feb 2023,0.004072,0.032681,0.001365,0.002707,0.031316,-0.00732612036598335,0.00847303163213797,-0.181301644038907,2023 Q1
"387",Mar 2023,-0.005681,-0.015159,0.001365,-0.007046,-0.016524,-0.0440720978213985,-0.0519185403531837,-0.112532862363815,2023 Q1
"388",Apr 2023,-0.001596,-0.029947,0.001365,-0.002961,-0.031312,-0.0218633545226005,-0.0518436732791391,-0.0920173464992408,2023 Q2
"389",May 2023,-0.032943,0.000391,0.001365,-0.034308,-0.000974,0.015880416159604,-0.0754432293939303,-0.0748998792660227,2023 Q2
"390",Jun 2023,0.017321,0.024932,0.001365,0.015956,0.023567,-0.0079848888602313,-0.0418648990429915,-0.0498575762624481,2023 Q2
"391",Jul 2023,0.036769,0.018152,0.001365,0.035404,0.016787,-0.0304330385783234,-0.0772273350294232,-0.10361993819499,2023 Q3
"392",Aug 2023,-0.05557,-0.041538,0.001365,-0.056935,-0.042903,-0.0895959361181027,-0.18672419065366,-0.135275523294102,2023 Q3
"393",Sep 2023,-0.005689,0.000357,0.001283,-0.006972,-0.000926,-0.0339812300750295,-0.0629688819166845,-0.112572425163017,2023 Q3
"394",Oct 2023,-0.026321,-0.009959,0.001283,-0.027604,-0.011242,-0.0479434189427882,-0.0415996075222269,0.0706038316463158,2023 Q4
"395",Nov 2023,0.00179,0.03428,0.001283,0.000507,0.032997,-0.10585004965565,0.00118800248030393,0.0963088074561718,2023 Q4
"396",Dec 2023,-0.020003,-0.020632,0.001283,-0.021286,-0.021915,-0.029755582932646,-0.00795241390646717,0.105273346340551,2023 Q4
"397",Jan 2024,-0.085304,-0.175534,0.001283,-0.086587,-0.176817,0.00682192932700354,-0.0277518587575042,0.125232344780491,2024 Q1
"398",Feb 2024,0.086599,0.05318,0.00121144827586207,0.0853875517241379,0.0519685517241379,0.119621736153005,0.0643009470274116,NA,2024 Q1
"399",Mar 2024,0.016715,0.050299,0.0012,0.015515,0.049099,0.0224946805614241,-0.0520333965669594,NA,2024 Q1
"400",Apr 2024,0.016724,-0.019065,0.0012,0.015524,-0.020265,-0.0342381593344147,0.116459735035535,NA,2024 Q2
"401",May 2024,-0.007371,-0.012819,0.0012,-0.008571,-0.014019,-0.0496333496756891,0.094294844317762,NA,2024 Q2
"402",Jun 2024,-0.039499,-0.086984,0.0012,-0.040699,-0.088184,-0.0727093079654445,0.11334303323926,NA,2024 Q2
"403",Jul 2024,0.00056,0.010689,0.00118412903225806,-0.000624129032258064,0.00950487096774194,0.155581175248451,0.156368144976565,NA,2024 Q3
"404",Aug 2024,-0.031468,-0.033685,0.001118,-0.032586,-0.034803,0.151049935185142,NA,NA,2024 Q3
"405",Sep 2024,0.195992,0.227078,0.001118,0.194874,0.22596,0.200147292233042,NA,NA,2024 Q3
"406",Oct 2024,-0.003409,0.07022,0.001118,-0.004527,0.069102,0.000228270636067007,NA,NA,2024 Q4
"407",Nov 2024,0.009724,0.045312,0.001118,0.008606,0.044194,NA,NA,NA,2024 Q4
"408",Dec 2024,-0.002679,-0.040799,0.001118,-0.003797,-0.041917,NA,NA,NA,2024 Q4
